item_id,store_id,month,sales,event_name_1,snap_CA,snap_TX,snap_WI,sell_price,snap,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,year,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
FOODS_1_012,CA_2,2014-07-01,449,1,1,1,0,5.400000000000001,1,402.0,380.0,466.0,422.0,336.0,416.0,2014,False,False,False,False,False,False,True,False,False,False,False,False
FOODS_1_012,CA_2,2014-08-01,450,0,1,1,0,5.4,1,449.0,402.0,380.0,397.0,414.0,410.3333333333333,2014,False,False,False,False,False,False,False,True,False,False,False,False
FOODS_1_012,CA_2,2014-09-01,479,1,1,1,0,5.4,1,450.0,449.0,402.0,436.0,398.0,433.6666666666667,2014,False,False,False,False,False,False,False,False,True,False,False,False
FOODS_1_012,CA_2,2014-10-01,521,1,1,1,0,5.400000000000001,1,479.0,450.0,449.0,466.0,437.0,459.3333333333333,2014,False,False,False,False,False,False,False,False,False,True,False,False
FOODS_1_012,CA_2,2014-11-01,473,1,1,1,0,5.410666666666668,1,521.0,479.0,450.0,380.0,445.0,483.3333333333333,2014,False,False,False,False,False,False,False,False,False,False,True,False
FOODS_1_012,CA_2,2014-12-01,427,1,1,1,0,5.48,1,473.0,521.0,479.0,402.0,397.0,491.0,2014,False,False,False,False,False,False,False,False,False,False,False,True
FOODS_1_012,CA_2,2015-01-01,500,1,1,1,0,5.48,1,427.0,473.0,521.0,449.0,422.0,473.6666666666667,2015,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_012,CA_2,2015-02-01,366,1,1,1,0,5.48,1,500.0,427.0,473.0,450.0,397.0,466.6666666666667,2015,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_012,CA_2,2015-03-01,405,1,1,1,0,5.48,1,366.0,500.0,427.0,479.0,436.0,431.0,2015,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_012,CA_2,2015-04-01,425,1,1,1,0,5.48,1,405.0,366.0,500.0,521.0,466.0,423.6666666666667,2015,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_012,CA_2,2015-05-01,319,1,1,1,0,5.485333333333334,1,425.0,405.0,366.0,473.0,380.0,398.6666666666667,2015,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_012,CA_2,2015-06-01,294,1,1,1,0,5.56,1,319.0,425.0,405.0,427.0,402.0,383.0,2015,False,False,False,False,False,True,False,False,False,False,False,False
FOODS_1_012,CA_2,2015-07-01,384,1,1,1,0,5.56,1,294.0,319.0,425.0,500.0,449.0,346.0,2015,False,False,False,False,False,False,True,False,False,False,False,False
FOODS_1_012,CA_2,2015-08-01,402,0,1,1,0,5.56,1,384.0,294.0,319.0,366.0,450.0,332.3333333333333,2015,False,False,False,False,False,False,False,True,False,False,False,False
FOODS_1_012,CA_2,2015-09-01,429,1,1,1,0,5.56,1,402.0,384.0,294.0,405.0,479.0,360.0,2015,False,False,False,False,False,False,False,False,True,False,False,False
FOODS_1_012,CA_2,2015-10-01,475,1,1,1,0,5.56,1,429.0,402.0,384.0,425.0,521.0,405.0,2015,False,False,False,False,False,False,False,False,False,True,False,False
FOODS_1_012,CA_2,2015-11-01,448,1,1,1,0,5.570666666666666,1,475.0,429.0,402.0,319.0,473.0,435.3333333333333,2015,False,False,False,False,False,False,False,False,False,False,True,False
FOODS_1_012,CA_2,2015-12-01,458,1,1,1,0,5.64,1,448.0,475.0,429.0,294.0,427.0,450.6666666666667,2015,False,False,False,False,False,False,False,False,False,False,False,True
FOODS_1_012,CA_2,2016-01-01,482,1,1,1,0,5.64,1,458.0,448.0,475.0,384.0,500.0,460.3333333333333,2016,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_012,CA_2,2016-02-01,376,1,1,1,0,5.64,1,482.0,458.0,448.0,402.0,366.0,462.6666666666667,2016,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_012,CA_2,2016-03-01,422,1,1,1,0,5.64,1,376.0,482.0,458.0,429.0,405.0,438.6666666666667,2016,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_012,CA_2,2016-04-01,407,1,1,1,0,5.64,1,422.0,376.0,482.0,475.0,425.0,426.6666666666667,2016,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_012,CA_2,2016-05-01,262,1,1,1,0,5.64,1,407.0,422.0,376.0,448.0,319.0,401.6666666666667,2016,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2012-01-01,262,1,1,1,0,0.98,0,376.0,226.0,301.0,396.0,14.0,301.0,2012,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2012-02-01,401,1,1,1,0,0.98,0,262.0,376.0,226.0,279.0,98.0,288.0,2012,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2012-03-01,325,1,1,1,0,0.9800000000000001,0,401.0,262.0,376.0,261.0,127.0,346.3333333333333,2012,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2012-04-01,320,1,1,1,0,0.9800000000000001,0,325.0,401.0,262.0,301.0,128.0,329.3333333333333,2012,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2012-05-01,260,1,1,1,0,0.98,0,320.0,325.0,401.0,226.0,160.0,348.6666666666667,2012,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2012-06-01,216,1,1,1,0,0.9800000000000001,0,260.0,320.0,325.0,376.0,126.0,301.6666666666667,2012,False,False,False,False,False,True,False,False,False,False,False,False
FOODS_1_032,WI_1,2012-07-01,253,1,1,1,0,0.9800000000000001,0,216.0,260.0,320.0,262.0,396.0,265.3333333333333,2012,False,False,False,False,False,False,True,False,False,False,False,False
FOODS_1_032,WI_1,2012-08-01,285,1,1,1,0,0.98,0,253.0,216.0,260.0,401.0,279.0,243.0,2012,False,False,False,False,False,False,False,True,False,False,False,False
FOODS_1_032,WI_1,2012-09-01,321,1,1,1,0,0.9800000000000001,0,285.0,253.0,216.0,325.0,261.0,251.33333333333334,2012,False,False,False,False,False,False,False,False,True,False,False,False
FOODS_1_032,WI_1,2012-10-01,268,1,1,1,0,0.9800000000000001,0,321.0,285.0,253.0,320.0,301.0,286.3333333333333,2012,False,False,False,False,False,False,False,False,False,True,False,False
FOODS_1_032,WI_1,2012-11-01,192,1,1,1,0,0.9800000000000001,0,268.0,321.0,285.0,260.0,226.0,291.3333333333333,2012,False,False,False,False,False,False,False,False,False,False,True,False
FOODS_1_032,WI_1,2012-12-01,483,1,1,1,0,0.9800000000000001,0,192.0,268.0,321.0,216.0,376.0,260.3333333333333,2012,False,False,False,False,False,False,False,False,False,False,False,True
FOODS_1_032,WI_1,2013-01-01,246,1,1,1,0,0.9800000000000001,0,483.0,192.0,268.0,253.0,262.0,314.3333333333333,2013,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2013-02-01,212,1,1,1,0,0.98,0,246.0,483.0,192.0,285.0,401.0,307.0,2013,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2013-03-01,635,1,1,1,0,0.9800000000000001,0,212.0,246.0,483.0,321.0,325.0,313.6666666666667,2013,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2013-04-01,259,1,1,1,0,0.98,0,635.0,212.0,246.0,268.0,320.0,364.3333333333333,2013,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2013-05-01,325,1,1,1,0,0.9800000000000001,0,259.0,635.0,212.0,192.0,260.0,368.6666666666667,2013,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2013-06-01,345,1,1,1,0,0.9800000000000001,0,325.0,259.0,635.0,483.0,216.0,406.3333333333333,2013,False,False,False,False,False,True,False,False,False,False,False,False
FOODS_1_032,WI_1,2013-07-01,364,1,1,1,0,0.9800000000000001,0,345.0,325.0,259.0,246.0,253.0,309.6666666666667,2013,False,False,False,False,False,False,True,False,False,False,False,False
FOODS_1_032,WI_1,2013-08-01,390,1,1,1,0,0.9800000000000001,0,364.0,345.0,325.0,212.0,285.0,344.6666666666667,2013,False,False,False,False,False,False,False,True,False,False,False,False
FOODS_1_032,WI_1,2013-09-01,221,1,1,1,0,0.9800000000000001,0,390.0,364.0,345.0,635.0,321.0,366.3333333333333,2013,False,False,False,False,False,False,False,False,True,False,False,False
FOODS_1_032,WI_1,2013-10-01,249,1,1,1,0,0.9800000000000001,0,221.0,390.0,364.0,259.0,268.0,325.0,2013,False,False,False,False,False,False,False,False,False,True,False,False
FOODS_1_032,WI_1,2013-11-01,157,1,1,1,0,0.9800000000000001,0,249.0,221.0,390.0,325.0,192.0,286.6666666666667,2013,False,False,False,False,False,False,False,False,False,False,True,False
FOODS_1_032,WI_1,2013-12-01,373,1,1,1,0,0.9800000000000001,0,157.0,249.0,221.0,345.0,483.0,209.0,2013,False,False,False,False,False,False,False,False,False,False,False,True
FOODS_1_032,WI_1,2014-01-01,142,1,1,1,0,0.98,0,373.0,157.0,249.0,364.0,246.0,259.6666666666667,2014,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2014-02-01,86,1,1,1,0,0.98,0,142.0,373.0,157.0,390.0,212.0,224.0,2014,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2014-03-01,0,1,1,1,0,0.9800000000000001,0,86.0,142.0,373.0,221.0,635.0,200.33333333333334,2014,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2014-04-01,0,1,1,1,0,0.9800000000000001,0,0.0,86.0,142.0,249.0,259.0,76.0,2014,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2014-05-01,0,1,1,1,0,0.9800000000000001,0,0.0,0.0,86.0,157.0,325.0,28.666666666666668,2014,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2014-06-01,0,1,1,1,0,0.9800000000000001,0,0.0,0.0,0.0,373.0,345.0,0.0,2014,False,False,False,False,False,True,False,False,False,False,False,False
FOODS_1_032,WI_1,2014-07-01,0,1,1,1,0,0.9800000000000001,0,0.0,0.0,0.0,142.0,364.0,0.0,2014,False,False,False,False,False,False,True,False,False,False,False,False
FOODS_1_032,WI_1,2014-08-01,0,0,1,1,0,0.9800000000000001,0,0.0,0.0,0.0,86.0,390.0,0.0,2014,False,False,False,False,False,False,False,True,False,False,False,False
FOODS_1_032,WI_1,2014-09-01,0,1,1,1,0,0.9800000000000001,0,0.0,0.0,0.0,0.0,221.0,0.0,2014,False,False,False,False,False,False,False,False,True,False,False,False
FOODS_1_032,WI_1,2014-10-01,0,1,1,1,0,0.9800000000000001,0,0.0,0.0,0.0,0.0,249.0,0.0,2014,False,False,False,False,False,False,False,False,False,True,False,False
FOODS_1_032,WI_1,2014-11-01,0,1,1,1,0,0.9800000000000001,0,0.0,0.0,0.0,0.0,157.0,0.0,2014,False,False,False,False,False,False,False,False,False,False,True,False
FOODS_1_032,WI_1,2014-12-01,0,1,1,1,0,0.9800000000000001,0,0.0,0.0,0.0,0.0,373.0,0.0,2014,False,False,False,False,False,False,False,False,False,False,False,True
FOODS_1_032,WI_1,2015-01-01,21,1,1,1,0,0.9800000000000001,0,0.0,0.0,0.0,0.0,142.0,0.0,2015,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2015-02-01,70,1,1,1,0,0.98,0,21.0,0.0,0.0,0.0,86.0,7.0,2015,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2015-03-01,214,1,1,1,0,0.9800000000000001,0,70.0,21.0,0.0,0.0,0.0,30.333333333333332,2015,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2015-04-01,111,1,1,1,0,0.9800000000000001,0,214.0,70.0,21.0,0.0,0.0,101.66666666666667,2015,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2015-05-01,0,1,1,1,0,0.9800000000000001,0,111.0,214.0,70.0,0.0,0.0,131.66666666666666,2015,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2015-06-01,139,1,1,1,0,0.9800000000000001,0,0.0,111.0,214.0,0.0,0.0,108.33333333333333,2015,False,False,False,False,False,True,False,False,False,False,False,False
FOODS_1_032,WI_1,2015-07-01,148,1,1,1,0,0.9800000000000001,0,139.0,0.0,111.0,21.0,0.0,83.33333333333333,2015,False,False,False,False,False,False,True,False,False,False,False,False
FOODS_1_032,WI_1,2015-08-01,330,0,1,1,0,0.9800000000000001,0,148.0,139.0,0.0,70.0,0.0,95.66666666666667,2015,False,False,False,False,False,False,False,True,False,False,False,False
FOODS_1_032,WI_1,2015-09-01,321,1,1,1,0,0.9800000000000001,0,330.0,148.0,139.0,214.0,0.0,205.66666666666666,2015,False,False,False,False,False,False,False,False,True,False,False,False
FOODS_1_032,WI_1,2015-10-01,320,1,1,1,0,0.9800000000000001,0,321.0,330.0,148.0,111.0,0.0,266.3333333333333,2015,False,False,False,False,False,False,False,False,False,True,False,False
FOODS_1_032,WI_1,2015-11-01,300,1,1,1,0,0.9800000000000001,0,320.0,321.0,330.0,0.0,0.0,323.6666666666667,2015,False,False,False,False,False,False,False,False,False,False,True,False
FOODS_1_032,WI_1,2015-12-01,598,1,1,1,0,0.98,0,300.0,320.0,321.0,139.0,0.0,313.6666666666667,2015,False,False,False,False,False,False,False,False,False,False,False,True
FOODS_1_032,WI_1,2016-01-01,447,1,1,1,0,0.9800000000000001,0,598.0,300.0,320.0,148.0,21.0,406.0,2016,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2016-02-01,455,1,1,1,0,0.9800000000000001,0,447.0,598.0,300.0,330.0,70.0,448.3333333333333,2016,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2016-03-01,292,1,1,1,0,0.9800000000000001,0,455.0,447.0,598.0,321.0,214.0,500.0,2016,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2016-04-01,263,1,1,1,0,0.9800000000000001,0,292.0,455.0,447.0,320.0,111.0,398.0,2016,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_032,WI_1,2016-05-01,171,1,1,1,0,0.9799999999999999,0,263.0,292.0,455.0,300.0,0.0,336.6666666666667,2016,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2012-01-01,161,1,1,1,0,1.78,1,0.0,0.0,0.0,0.0,0.0,0.0,2012,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2012-02-01,323,1,1,1,0,1.78,1,161.0,0.0,0.0,0.0,0.0,53.666666666666664,2012,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2012-03-01,441,1,1,1,0,1.78,1,323.0,161.0,0.0,0.0,0.0,161.33333333333334,2012,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2012-04-01,499,1,1,1,0,1.78,1,441.0,323.0,161.0,0.0,0.0,308.3333333333333,2012,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2012-05-01,561,1,1,1,0,1.78,1,499.0,441.0,323.0,0.0,0.0,421.0,2012,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2012-06-01,431,1,1,1,0,1.78,1,561.0,499.0,441.0,0.0,0.0,500.3333333333333,2012,False,False,False,False,False,True,False,False,False,False,False,False
FOODS_1_043,CA_2,2012-07-01,579,1,1,1,0,1.78,1,431.0,561.0,499.0,161.0,0.0,497.0,2012,False,False,False,False,False,False,True,False,False,False,False,False
FOODS_1_043,CA_2,2012-08-01,407,1,1,1,0,1.78,1,579.0,431.0,561.0,323.0,0.0,523.6666666666666,2012,False,False,False,False,False,False,False,True,False,False,False,False
FOODS_1_043,CA_2,2012-09-01,315,1,1,1,0,1.78,1,407.0,579.0,431.0,441.0,0.0,472.3333333333333,2012,False,False,False,False,False,False,False,False,True,False,False,False
FOODS_1_043,CA_2,2012-10-01,362,1,1,1,0,1.78,1,315.0,407.0,579.0,499.0,0.0,433.6666666666667,2012,False,False,False,False,False,False,False,False,False,True,False,False
FOODS_1_043,CA_2,2012-11-01,64,1,1,1,0,1.78,1,362.0,315.0,407.0,561.0,0.0,361.3333333333333,2012,False,False,False,False,False,False,False,False,False,False,True,False
FOODS_1_043,CA_2,2012-12-01,79,1,1,1,0,1.7800000000000002,1,64.0,362.0,315.0,431.0,0.0,247.0,2012,False,False,False,False,False,False,False,False,False,False,False,True
FOODS_1_043,CA_2,2013-01-01,324,1,1,1,0,1.78,1,79.0,64.0,362.0,579.0,161.0,168.33333333333334,2013,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2013-02-01,706,1,1,1,0,1.78,1,324.0,79.0,64.0,407.0,323.0,155.66666666666666,2013,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2013-03-01,467,1,1,1,0,1.78,1,706.0,324.0,79.0,315.0,441.0,369.6666666666667,2013,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2013-04-01,372,1,1,1,0,1.78,1,467.0,706.0,324.0,362.0,499.0,499.0,2013,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2013-05-01,431,1,1,1,0,1.7800000000000002,1,372.0,467.0,706.0,64.0,561.0,515.0,2013,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2013-06-01,473,1,1,1,0,1.78,1,431.0,372.0,467.0,79.0,431.0,423.3333333333333,2013,False,False,False,False,False,True,False,False,False,False,False,False
FOODS_1_043,CA_2,2013-07-01,499,1,1,1,0,1.78,1,473.0,431.0,372.0,324.0,579.0,425.3333333333333,2013,False,False,False,False,False,False,True,False,False,False,False,False
FOODS_1_043,CA_2,2013-08-01,446,1,1,1,0,1.78,1,499.0,473.0,431.0,706.0,407.0,467.6666666666667,2013,False,False,False,False,False,False,False,True,False,False,False,False
FOODS_1_043,CA_2,2013-09-01,342,1,1,1,0,1.78,1,446.0,499.0,473.0,467.0,315.0,472.6666666666667,2013,False,False,False,False,False,False,False,False,True,False,False,False
FOODS_1_043,CA_2,2013-10-01,301,1,1,1,0,1.78,1,342.0,446.0,499.0,372.0,362.0,429.0,2013,False,False,False,False,False,False,False,False,False,True,False,False
FOODS_1_043,CA_2,2013-11-01,406,1,1,1,0,1.78,1,301.0,342.0,446.0,431.0,64.0,363.0,2013,False,False,False,False,False,False,False,False,False,False,True,False
FOODS_1_043,CA_2,2013-12-01,334,1,1,1,0,1.7333333333333332,1,406.0,301.0,342.0,473.0,79.0,349.6666666666667,2013,False,False,False,False,False,False,False,False,False,False,False,True
FOODS_1_043,CA_2,2014-01-01,375,1,1,1,0,1.5,1,334.0,406.0,301.0,499.0,324.0,347.0,2014,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2014-02-01,384,1,1,1,0,1.78,1,375.0,334.0,406.0,446.0,706.0,371.6666666666667,2014,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2014-03-01,326,1,1,1,0,1.78,1,384.0,375.0,334.0,342.0,467.0,364.3333333333333,2014,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2014-04-01,495,1,1,1,0,1.78,1,326.0,384.0,375.0,301.0,372.0,361.6666666666667,2014,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2014-05-01,357,1,1,1,0,1.78,1,495.0,326.0,384.0,406.0,431.0,401.6666666666667,2014,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2014-06-01,302,1,1,1,0,1.78,1,357.0,495.0,326.0,334.0,473.0,392.6666666666667,2014,False,False,False,False,False,True,False,False,False,False,False,False
FOODS_1_043,CA_2,2014-07-01,293,1,1,1,0,1.7800000000000002,1,302.0,357.0,495.0,375.0,499.0,384.6666666666667,2014,False,False,False,False,False,False,True,False,False,False,False,False
FOODS_1_043,CA_2,2014-08-01,269,0,1,1,0,1.9120000000000001,1,293.0,302.0,357.0,384.0,446.0,317.3333333333333,2014,False,False,False,False,False,False,False,True,False,False,False,False
FOODS_1_043,CA_2,2014-09-01,181,1,1,1,0,1.9600000000000002,1,269.0,293.0,302.0,326.0,342.0,288.0,2014,False,False,False,False,False,False,False,False,True,False,False,False
FOODS_1_043,CA_2,2014-10-01,157,1,1,1,0,1.96,1,181.0,269.0,293.0,495.0,301.0,247.66666666666666,2014,False,False,False,False,False,False,False,False,False,True,False,False
FOODS_1_043,CA_2,2014-11-01,83,1,1,1,0,1.9600000000000002,1,157.0,181.0,269.0,357.0,406.0,202.33333333333334,2014,False,False,False,False,False,False,False,False,False,False,True,False
FOODS_1_043,CA_2,2014-12-01,146,1,1,1,0,1.9600000000000002,1,83.0,157.0,181.0,302.0,334.0,140.33333333333334,2014,False,False,False,False,False,False,False,False,False,False,False,True
FOODS_1_043,CA_2,2015-01-01,126,1,1,1,0,1.96,1,146.0,83.0,157.0,293.0,375.0,128.66666666666666,2015,True,False,False,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2015-02-01,95,1,1,1,0,1.96,1,126.0,146.0,83.0,269.0,384.0,118.33333333333333,2015,False,True,False,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2015-03-01,143,1,1,1,0,1.96,1,95.0,126.0,146.0,181.0,326.0,122.33333333333333,2015,False,False,True,False,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2015-04-01,135,1,1,1,0,1.9600000000000002,1,143.0,95.0,126.0,157.0,495.0,121.33333333333333,2015,False,False,False,True,False,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2015-05-01,237,1,1,1,0,1.9600000000000002,1,135.0,143.0,95.0,83.0,357.0,124.33333333333333,2015,False,False,False,False,True,False,False,False,False,False,False,False
FOODS_1_043,CA_2,2015-06-01,245,1,1,1,0,1.96,1,237.0,135.0,143.0,146.0,302.0,171.66666666666666,2015,False,False,False,False,False,True,False,False,False,False,False,False
